review_id,product_name,review_posted_date,review_header,review_comment_count,review_text,review_rating,review_author
211,,23 May 2016,Better than KFC,,"I'm all about strange bags.. Lol this one is amazing, and the compliments I receive on it are endless - THE only thing I wish this purse had, was a wider opening/ zipper... It has a pretty big area for all your things, but if you have a larger wallet, or are trying to put anything wider than a 4-5"" in this purse you're going to have to push it, or work it through. All in all great bag, do not regret this decision, and I love taking it with me out to bars or social events, everyone loves it.. Not as much as I do though :) I might be responsible for the influx of people that will inevitably be carrying around this bag, lol I've told everyone where to get it!",5.0 ,
212,,20 May 2016,Cute chicky poo,,"She's very very cute, however not very practical. The hole in her is small and I have a big wallet so I can't use her. She has a very strong rubber smell too but I love her, she's adorable so I honestly didn't know how to rate her. If you have small hands and a small wallet, she will be fun to carry.",4.0 ,
213,,19 May 2016,Five Stars,,lol chicken bag love it,5.0 ,
214,,13 May 2016,Different,,She liked it because it was very different and not one of her luncheon lady friends had ever seen one.,5.0 ,
215,,10 May 2016,My purse did not arrive with a funny smell as others had mentioned,,"Although most reviews do say that the hand hole is too small and the straps are too short, I bought this purse anyway and carry it constantly. It has so much room inside, and always seems to get a chuckle from passerbys. My purse did not arrive with a funny smell as others had mentioned. It keeps its shape well! The easiest purse to clean I've ever owned.",5.0 ,
216,,10 May 2016,It's fantastic and matches absolutely everything! Almost.,,"I love this purse! It is super durable (with my 3 kiddos 3 and under, it acts as a diaper bag too.. not that it is super large. Just super durable). I had it for 1.5 years until some things started ti break and my mom bought me a brand new one! You definitely won't be disappointed with this purse for yourself or as gift for someone.",5.0 ,
217,,07 May 2016,The Joke That Became a Cherished Keepsake,,"I saw a photo of this item on my Facebook news feed and thought it was crazy and funny. Then I posted it on my good friend's wall and got a reply of ""That's Beautiful"" , meant it in a sarcastic way I'm sure. Then for fun I searched on Amazon to see if this purse was offered and there it was! We live a quite a distance apart, occasionally, I like to send her some strange gift in the mail just to let her know I'm thinking of her. This item fit the bill and it was on sale for a good price. So I placed the order and waited. She received and messaged me ""Are you kidding me?!"" She then posted a photo of herself with the purse on Facebook, her friends, and even her mother, marveled and raved about the purse. Everyone was jealous! I purchased the purse as a joke, but I received an update today that the purse made a debut outing with my friend, I was so surprised, never thought she would use it. I'm sure she didn't think so either, but the novelty must have grew on her. She said 4 people commented on the purse and were very excited! The purse was well worth the money for the laughs that we got, but was even more worth it now that my friend is going to use it! I haven't seen the purse in person so I can't speak of the quality, dimensions, etc. but gift-wise, this is great!",5.0 ,
218,,29 Apr 2016,I worked at Knott's Berry Farm Chicken Dinner Restaurant and ...,,"I worked at Knott's Berry Farm Chicken Dinner Restaurant and this was my handbag I carried. Everyone would comment on it everywhere I went. The only thing I would change is the opening , I would make it slightly bigger. If you have a big wallet or other item it could be difficult to get it in the bag.",5.0 ,
219,,26 Apr 2016,Love it!!!,,"Love it!!! The only down side is that the opening is a little small, but other then that it's great thing to have in my hands!",5.0 ,
220,,18 Apr 2016,"Silly, but perfect!",,"It's goofy as all hell, but I love it!",4.0 ,
221,,13 Apr 2016,Five Stars,,It is so cute!,5.0 ,
222,,05 Apr 2016,Cluck Purse!,,Niece loved it!,5.0 ,
223,,04 Apr 2016,Five Stars,,Wonderful,5.0 ,
224,,27 Mar 2016,Cute and funny gimmicky bag,,"I hand picked this to create a ""crazy chicken lady"" themed gift set for my wife. I was surprised at the size of it, and the absolutely hilarious look. It is quite catchy looking for a ""hen bag""! With that being said, it's a bit small for usable space and lacks organizational pockets. So, it's great as a gag gift, but not so great as a functional everyday purse. It also has a bit of a rubbery smell to it, but it wasn't overpowering to us. All in all, it's a cute and funny gimmicky bag.",4.0 ,
225,,25 Mar 2016,Five Stars,,my niece Loves this rubber chicken purse :),5.0 ,
226,,20 Mar 2016,It's the chicken bag from Portlandia,,I originally bought it since Portlandia is one of my favorite shows and I am in love with the bag. It's pretty awesome and eccentric.,4.0 ,
227,,15 Mar 2016,Very nice quality and functional too,,I bought it for a friend as a gag gift...but she uses it weekly. Very nice quality and functional too.,5.0 ,
228,,15 Mar 2016,Three Stars,,"the zippered opening is quite small and restrictive, but the bag in whole is a hoot!",3.0 ,
229,,15 Mar 2016,This couldn't be any cuter or more fun. The opening on top is just a little ...,,"This couldn't be any cuter or more fun. The opening on top is just a little smaller than I would prefer, but I really like this bag.",5.0 ,
230,,15 Mar 2016,and she was delighted. I give it 4 1/2 stars,,"I bought this as a gift for my my friend who loves chickens, and she was delighted. I give it 4 1/2 stars. The only reason I did not give it 5 stars is that there were some tiny black spots on it where it appears the paint had come off, or they were markings that should not have been there. My friend has taken it to parties in the horse racing industry which multi-millionaires attend and she proudly told me it has been a source of fascination. Julie, Australia.",4.0 ,
231,,13 Mar 2016,I love this! Not as as purse,,"I love this! Not as as purse, the opening is too small. I use mine as a cooler! Perfect for picknicks!",5.0 ,
232,,12 Mar 2016,Five Stars,,It's a wonderful conversation piece! Lots of complaiments!,5.0 ,
233,,07 Mar 2016,Love my hen bag,,The most unusual and comment getting purse I've ever had! Love my hen bag!,5.0 ,
234,,04 Mar 2016,Big rubber chicken,,"It's a big, rubber chicken and I can't wait to carry it! It's really great",5.0 ,
235,,01 Mar 2016,She loved it so much,,gave to my sister who has a chicken farm in Ohio. She loved it so much!!!!!,5.0 ,
236,,23 Feb 2016,Five Stars,,Perfect funny gift for any chicken lover!,5.0 ,
237,,22 Feb 2016,"""Spring Chicken"" Purse!",,"I bought this for my adult cousin for Christmas. She said it's her ""Spring Chicken"" purse. She loved it!",5.0 ,
238,,22 Feb 2016,Five Stars,,It's so ridiculous that I love it.,5.0 ,
239,,20 Feb 2016,Five Stars,,Love my chicken purse,5.0 ,
240,,16 Feb 2016,"This is poor quality, so when you get it and want ...",,"This is poor quality, so when you get it and want to send it back because you hate it they're going to charge you to send it back!! I wouldn't pay one cent for this let alone $6",1.0 ,
241,,13 Feb 2016,... my husband got it for me in yellow I love,,I received it in Brown a couple of years ago now my husband got it for me in yellow I love it,5.0 ,
242,,22 Apr 2018,Five Stars,,"I can't even explain why these are so funny, but they are!",5.0 ,
243,,21 Apr 2018,GREAt HANDS,,This is best thing I have ever bought. My life is so much better now. They say money can’t buy happiness but these hands are my happiness,5.0 ,
244,,20 Apr 2018,Complete set but has 2 dark colors.,,"These tiny hands are great. They're soft and fits well but bigger than I expected. I've seen reviews getting incomplete or mismatching pairs. I got a set of 10 hands -- 5 left and 5 right, which is great. Only problem is one pair is the dark version. It's not bad because it's still a correct pair but kind of dissapointing because I want them to have the same color. The plastic packaging is sealed so I'm guessing these hands are packaged in bulk through a conveyor or something and the pieces are not well sorted as they go through and fall into the plastic. If not, well, there's a messed up process (human error) that keeps happening while these are sorted which is a bummer.",4.0 ,
245,,18 Apr 2018,Great fun,,Cute. My daughter has been having fun with these,5.0 ,
246,,16 Apr 2018,Five Stars,,My daughter has had a blast creeping people out with these little hands.,5.0 ,
247,,15 Apr 2018,So Worth It,,I purchased these as a gift and they did not disappoint.,5.0 ,
248,,15 Apr 2018,Four Stars,,as advertised,4.0 ,
249,,13 Apr 2018,These are awesome!,,"Hands are roughly the size of Donald Trump's, for comparison.",5.0 ,
250,,12 Apr 2018,DON’T WASTE YOUR MONEY,,8 light skin tone and 2 dark skin tone - are you KIDDING ME? No mention of mixed skin tones in product description and photo shows matching hands HOW HARD IS IT TO SORT THE HANDS BY COLOR EPIC FAIL,1.0 ,
251,,11 Apr 2018,"Friends and strangers love them, as do I",,"I had wanted these for a long time and I definitely don't regret finally buying them. I carry a pair with me just about everywhere I go. Friends and strangers love them, as do I",5.0 ,
252,,04 Apr 2018,Handy hand puppets for office fun.,,"I bought two sets of these for a coworker after showing him Llamas with Hats (its on youtube, NSFW, you've been warned) and he loved them. Then he started giving them to coworkers because they like them too. I work in a professional office environment and the president of the company now has a pair of them sitting on his desk. This has to be the best office gift that keeps on giving. I just got another email from a coworker asking for more. Bonus - The guy I originally bought them for is our resident carpenter/facilities guy or handy man for short.",5.0 ,
253,,03 Apr 2018,Hands for your fingers,,I don't know what I expected,5.0 ,
254,,03 Apr 2018,"So funny, bought these as a gag gift for my ...",,"So funny, bought these as a gag gift for my sister. She loved them, wish they came in a darker skin tone.",5.0 ,
255,,03 Apr 2018,a whole lotta fun,,they are so ridiculous and i love it. wore them around the office and was entertained by the reactions,5.0 ,
256,,26 Mar 2018,Give em a hand,,These have provided my kids with tons of entertainment. Making funny videos and little jokes with these is hilarious!,5.0 ,
257,,24 Mar 2018,So fun!!!!!!,,Great gag gift. So much fun to surprise people with,5.0 ,
258,,21 Mar 2018,Good,,"These are great, though I should note that one of my two orders included only nine hands, not ten",4.0 ,
259,,20 Mar 2018,A Life Changing Product,,"The hand finger puppets where exactly what I wanted. I bought them so that my infant child could hold a hand his size, while still holding my hand (I didn’t want to deprive him of an authentic hand holding experience). It has been so helpful for him, he’s is actually 17 years old now and still loves holding the mini hands. I would have to say that this product has changed his life, because although he doesn’t have many friends, he always has five hands to hold.",5.0 ,
