review_id,product_name,review_author,review_rating,review_comment_count,review_posted_date,review_text,review_header
1796,,,4.0 ,,31 Jan 2018,,"Okay goggles, lens curve affects reading distance"
1797,,,1.0 ,,30 Jan 2018,,Warning: headache
1798,,,3.0 ,,30 Jan 2018,,and found that it was more annoying to have them on than off
1799,,,5.0 ,,30 Jan 2018,,Five Stars
1800,,,4.0 ,,28 Jan 2018,,Worked well
1801,,,5.0 ,,27 Jan 2018,,Slips easily over my small light weight glasses
1802,,,5.0 ,,27 Jan 2018,,Needed but may not be stylish
1803,,,5.0 ,,26 Jan 2018,,After trying for it for awhile I am satisfy with the product
1804,,,5.0 ,,26 Jan 2018,,Five Stars
1805,,,5.0 ,,25 Jan 2018,,Excellent.
1806,,,5.0 ,,25 Jan 2018,,Five Stars
1807,,,4.0 ,,24 Jan 2018,,Great to block artificial light and get a better sleep
1808,,,5.0 ,,24 Jan 2018,,Five Stars
1809,,,5.0 ,,24 Jan 2018,,well made
1810,,,3.0 ,,23 Jan 2018,,Three Stars
1811,,,5.0 ,,21 Jan 2018,,Five Stars
1812,,,5.0 ,,21 Jan 2018,,Good night's sleep!
1813,,,4.0 ,,21 Jan 2018,,Sleep better
1814,,,5.0 ,,21 Jan 2018,,Five Stars
1815,,,5.0 ,,20 Jan 2018,,You really have to see it for youself!
1816,,,4.0 ,,20 Jan 2018,,Good overall!
1817,,,5.0 ,,20 Jan 2018,,They feel like they really protect my eyes from the computer monitor
1818,,,5.0 ,,19 Jan 2018,,Five Stars
1819,,,1.0 ,,19 Jan 2018,,"To big and ungainly, uncomfortable, waste of money."
1820,,,5.0 ,,18 Jan 2018,,Comfortable and effective
1821,,,2.0 ,,17 Jan 2018,,Two Stars
1822,,,2.0 ,,17 Jan 2018,,Two Stars
1823,,,2.0 ,,16 Jan 2018,,Will not fit over prescription glasses unless you are very ...
1824,,,3.0 ,,16 Jan 2018,,It's alright but not really good for computer glasses
1825,,,5.0 ,,16 Jan 2018,,Great buy
1826,,,5.0 ,,16 Jan 2018,,Best for the money
1827,,,5.0 ,,15 Jan 2018,,Five Stars
1828,,,5.0 ,,13 Jan 2018,,Very surprised
1829,,,4.0 ,,13 Jan 2018,,"They keep out blue light effectively, but they will not fit every face the same. So there can be light leaking in or fog forming"
1830,,,5.0 ,,12 Jan 2018,,Ease the tension on your eyes when using a computer.
1831,,,5.0 ,,12 Jan 2018,,protect your eyes
1832,,,5.0 ,,11 Jan 2018,,Perfect
1833,,,5.0 ,,10 Jan 2018,,Use for TV watching in bed!
1834,,,5.0 ,,10 Jan 2018,,I love it!!
1835,,,5.0 ,,09 Jan 2018,,These are great! They were to big for the longest time ...
1836,,,5.0 ,,09 Jan 2018,,Works well and affordable
1837,,,3.0 ,,08 Jan 2018,,Won't stay on my Head!
1838,,,3.0 ,,08 Jan 2018,,Smaller sized heads will like these.
1839,,,5.0 ,,06 Jan 2018,,Saving my eyesight
1840,,,3.0 ,,05 Jan 2018,,Three Stars
1841,,,3.0 ,,05 Jan 2018,,Not for those who need Rx glasses
1842,,,4.0 ,,23 Apr 2018,,Quick need
1843,,,5.0 ,,22 Apr 2018,,Great customer service
1844,,,4.0 ,,20 Apr 2018,,bummer but great to hold pens
1845,,,5.0 ,,20 Apr 2018,,Great Deal...
1846,,,4.0 ,,20 Apr 2018,,Great quality for a great price.
1847,,,3.0 ,,19 Apr 2018,,Three Stars
1848,,,5.0 ,,19 Apr 2018,,Five Stars
1849,,,5.0 ,,19 Apr 2018,,Great product for the price!
1850,,,4.0 ,,18 Apr 2018,,Nice office organizer
1851,,,4.0 ,,18 Apr 2018,,Four Stars
1852,,,5.0 ,,16 Apr 2018,,Five Stars
1853,,,4.0 ,,15 Apr 2018,,Four Stars
1854,,,5.0 ,,14 Apr 2018,,Five Stars
1855,,,5.0 ,,14 Apr 2018,,Love It!
1856,,,5.0 ,,13 Apr 2018,,... a cheap index card holder and this works just fine!
1857,,,5.0 ,,13 Apr 2018,,Five Stars
1858,,,5.0 ,,11 Apr 2018,,Strong Mesh Organizer
1859,,,5.0 ,,11 Apr 2018,,Five Stars
1860,,,5.0 ,,11 Apr 2018,,Five Stars
1861,,,5.0 ,,11 Apr 2018,,Five Stars
1862,,,5.0 ,,10 Apr 2018,,Perfect for office use
1863,,,5.0 ,,09 Apr 2018,,Five Stars
1864,,,3.0 ,,09 Apr 2018,,Looks sturdy and would have been perfect
1865,,,5.0 ,,09 Apr 2018,,Great
1866,,,5.0 ,,09 Apr 2018,,the mesh is good for cleaning
1867,,,5.0 ,,09 Apr 2018,,Card Holder
1868,,,4.0 ,,06 Apr 2018,,Four Stars
1869,,,5.0 ,,03 Apr 2018,,Five Stars
1870,,,4.0 ,,03 Apr 2018,,Four Stars
1871,,,5.0 ,,03 Apr 2018,,Five Stars
1872,,,4.0 ,,02 Apr 2018,,Sturdy & handy
1873,,,5.0 ,,30 Mar 2018,,Five Stars
1874,,,5.0 ,,29 Mar 2018,,Five Stars
1875,,,5.0 ,,27 Mar 2018,,very happy with a purchase
1876,,,5.0 ,,23 Mar 2018,,"Great product, high quality!"
1877,,,5.0 ,,20 Mar 2018,,#1 Salesman thanks to this card holder!
1878,,,5.0 ,,19 Mar 2018,,Craft cart use
1879,,,4.0 ,,15 Mar 2018,,Four Stars
1880,,,5.0 ,,15 Mar 2018,,Does what its supposed to
1881,,,1.0 ,,15 Mar 2018,,Damaged and missing pieces.
1882,,,5.0 ,,13 Mar 2018,,Five Stars
1883,,,5.0 ,,12 Mar 2018,,It’s a business card holder
1884,,,5.0 ,,10 Mar 2018,,Simple and elegant
1885,,,5.0 ,,08 Mar 2018,,Five Stars
1886,,,1.0 ,,03 Mar 2018,,I love this caddy
1887,,,5.0 ,,03 Mar 2018,,Five Stars
1888,,,1.0 ,,02 Mar 2018,,"Poor quality, crooked construction"
1889,,,5.0 ,,01 Mar 2018,,and the remotes quite nicely.
1890,,,5.0 ,,01 Mar 2018,,Five Stars
1891,,,4.0 ,,28 Feb 2018,,Four Stars
1892,,,5.0 ,,27 Feb 2018,,Sturdy Organizer for Office Desk Drawer
1893,,,5.0 ,,24 Feb 2018,,Five Stars
1894,,,5.0 ,,24 Feb 2018,,Perfect for OCD
1895,,,3.0 ,,22 Feb 2018,,"Roomy, but tall"
1896,,,2.0 ,,19 Feb 2018,,TOO SMALL
1897,,,3.0 ,,17 Feb 2018,,Three Stars
1898,,,5.0 ,,17 Feb 2018,,Five Stars
1899,,,4.0 ,,14 Feb 2018,,Overall is okay
1900,,,5.0 ,,12 Feb 2018,,Good product
1901,,,1.0 ,,11 Feb 2018,,Bad Quality
1902,,,5.0 ,,10 Feb 2018,,Five Stars
1903,,,5.0 ,,09 Feb 2018,,I would recommend
1904,,,5.0 ,,08 Feb 2018,,but thats a good thing.
1905,,,5.0 ,,08 Feb 2018,,Top Quality
1906,,,5.0 ,,07 Feb 2018,,"Make a great iPad stand, for much less $$"
1907,,,4.0 ,,06 Feb 2018,,Four Stars
1908,,,5.0 ,,01 Feb 2018,,Nice looking well made
1909,,,5.0 ,,01 Feb 2018,,Great Product
1910,,,5.0 ,,01 Feb 2018,,Five Stars
1911,,,5.0 ,,31 Jan 2018,,Just what I needed
1912,,,5.0 ,,29 Jan 2018,,Simple and works
1913,,,1.0 ,,26 Jan 2018,,Incredibly Crooked..
1914,,,5.0 ,,24 Jan 2018,,Five Stars
1915,,,5.0 ,,22 Jan 2018,,Five Stars
1916,,,3.0 ,,21 Jan 2018,,not something robust you could easily remove without spilling its contents
1917,,,5.0 ,,21 Jan 2018,,Great Organizer!
1918,,,5.0 ,,20 Jan 2018,,Fits alot of s@%&!!!
1919,,,5.0 ,,20 Jan 2018,,Does what it's meant for.
1920,,,2.0 ,,18 Jan 2018,,Two Stars
1921,,,5.0 ,,18 Jan 2018,,Five Stars
1922,,,5.0 ,,17 Jan 2018,,Five Stars
1923,,,5.0 ,,17 Jan 2018,,Five Stars
1924,,,5.0 ,,14 Jan 2018,,Five Stars
1925,,,2.0 ,,14 Jan 2018,,The welding job on this product was terrible. There are gaps all over the place because ...
1926,,,5.0 ,,14 Jan 2018,,Five Stars
1927,,,5.0 ,,10 Jan 2018,,Five Stars
1928,,,5.0 ,,10 Jan 2018,,Just the right size
1929,,,5.0 ,,09 Jan 2018,,Good quality and simple
1930,,,5.0 ,,07 Jan 2018,,I really love it.
1931,,,3.0 ,,06 Jan 2018,,OK
1932,,,5.0 ,,05 Jan 2018,,Five Stars
1933,,,2.0 ,,05 Jan 2018,,Two Stars
1934,,,4.0 ,,03 Jan 2018,,Pretty decent
1935,,,5.0 ,,02 Jan 2018,,Five Stars
1936,,,5.0 ,,28 Dec 2017,,Five Stars
1937,,,5.0 ,,27 Dec 2017,,Five Stars
1938,,,5.0 ,,27 Dec 2017,,Five Stars
1939,,,5.0 ,,22 Dec 2017,,Great and as advertised!
1940,,,5.0 ,,22 Dec 2017,,Five Stars
1941,,,5.0 ,,21 Dec 2017,,easy peasy
1942,,,5.0 ,,19 Dec 2017,,Five Stars
1943,,,5.0 ,,19 Dec 2017,,holds cards
1944,,,5.0 ,,19 Dec 2017,,Professional Use
1945,,,5.0 ,,18 Dec 2017,,Five Stars
1946,,,5.0 ,,17 Dec 2017,,Five Stars
1947,,,4.0 ,,17 Dec 2017,,Got this as a replacement for the pencil cup what ...
1948,,,5.0 ,,17 Dec 2017,,Five Stars
1949,,,4.0 ,,16 Dec 2017,,COOL.. PLACED IT IN MY
1950,,,5.0 ,,13 Dec 2017,,A simple card holder. If you need something basic ...
1951,,,5.0 ,,13 Dec 2017,,This is a great drawer organizer
1952,,,5.0 ,,13 Dec 2017,,Five Stars
1953,,,5.0 ,,12 Dec 2017,,Love it!
1954,,,5.0 ,,10 Dec 2017,,Great quality
1955,,,5.0 ,,07 Dec 2017,,Five Stars
1956,,,5.0 ,,07 Dec 2017,,Neat and Nice!
1957,,,5.0 ,,05 Dec 2017,,VERY ATTRACTIVE
1958,,,4.0 ,,04 Dec 2017,,good organizer
1959,,,5.0 ,,01 Dec 2017,,"It is a Rolodex, at least this is not obsolete like the actual Rolodex!"
1960,,,5.0 ,,30 Nov 2017,,Great size and super functional
1961,,,5.0 ,,24 Nov 2017,,Prompt shipping. Light weight. Cheap & exactly what ...
1962,,,5.0 ,,24 Nov 2017,,Perfect manicure tool holder
1963,,,5.0 ,,23 Nov 2017,,Good!
1964,,,4.0 ,,20 Nov 2017,,Four Stars
1965,,,5.0 ,,20 Nov 2017,,Five Stars
1966,,,5.0 ,,20 Nov 2017,,Love it.
1967,,,5.0 ,,17 Nov 2017,,Five Stars
1968,,,3.0 ,,17 Nov 2017,,Missing piece
1969,,,2.0 ,,16 Nov 2017,,Two Stars
1970,,,4.0 ,,15 Nov 2017,,Four Stars
1971,,,5.0 ,,14 Nov 2017,,Five Stars
1972,,,5.0 ,,13 Nov 2017,,Five Stars
1973,,,5.0 ,,13 Nov 2017,,Five Stars
1974,,,4.0 ,,10 Nov 2017,,Four Stars
1975,,,5.0 ,,10 Nov 2017,,nice
1976,,,5.0 ,,08 Nov 2017,,Five Stars
1977,,,5.0 ,,05 Nov 2017,,Excellent purchase! Be organized in style!
1978,,,5.0 ,,05 Nov 2017,,Using it as a cell phone stand.
1979,,,5.0 ,,04 Nov 2017,,Sturdy old thing
1980,,,5.0 ,,03 Nov 2017,,Five Stars
1981,,,5.0 ,,02 Nov 2017,,Excellent
1982,,,5.0 ,,31 Oct 2017,,Five Stars
1983,,,5.0 ,,31 Oct 2017,,Five Stars
1984,,,5.0 ,,30 Oct 2017,,Great product
1985,,,5.0 ,,30 Oct 2017,,Five Stars
1986,,,5.0 ,,29 Oct 2017,,"Nice quality, works."
1987,,,4.0 ,,27 Oct 2017,,It does the job. I would buy it again ...
1988,,,5.0 ,,26 Oct 2017,,works great for holding my iPhone plus horizontally when using it ...
1989,,,4.0 ,,24 Oct 2017,,Look at the dimensions and make sure it fits.
1990,,,5.0 ,,22 Oct 2017,,Five Stars
1991,,,5.0 ,,20 Oct 2017,,Perfect for my desk!
1992,,,5.0 ,,19 Oct 2017,,Five Stars
1993,,,5.0 ,,16 Oct 2017,,Can use for many things...
1994,,,5.0 ,,14 Oct 2017,,Five Stars
1995,,,5.0 ,,12 Oct 2017,,Perfect!
1996,,,5.0 ,,11 Oct 2017,,Five Stars
1997,,,5.0 ,,09 Oct 2017,,Five Stars
1998,,,5.0 ,,08 Oct 2017,,Five Stars
1999,,,5.0 ,,08 Oct 2017,,Drawer Organizer
2000,,,2.0 ,,02 Oct 2017,,Two Stars
2001,,,4.0 ,,02 Oct 2017,,Good
2002,,,5.0 ,,30 Sep 2017,,Five Stars
2003,,,5.0 ,,28 Sep 2017,,Five Stars
2004,,,5.0 ,,26 Sep 2017,,Five Stars
2005,,,5.0 ,,26 Sep 2017,,Five Stars
2006,,,5.0 ,,26 Sep 2017,,Perfect size. Rolodex makes great
2007,,,4.0 ,,26 Sep 2017,,Four Stars
2008,,,5.0 ,,26 Sep 2017,,I love this product!
2009,,,2.0 ,,25 Sep 2017,,I would not buy again..
2010,,,4.0 ,,21 Sep 2017,,Four Stars
2011,,,5.0 ,,21 Sep 2017,,Good
2012,,,5.0 ,,20 Sep 2017,,Very nice design. Simple and fits any office space
2013,,,5.0 ,,19 Sep 2017,,Five Stars
2014,,,1.0 ,,19 Sep 2017,,Not as pictured! Beware!
2015,,,5.0 ,,18 Sep 2017,,Great desk caddy
2016,,,5.0 ,,17 Sep 2017,,Five Stars
2017,,,3.0 ,,17 Sep 2017,,Three Stars
2018,,,5.0 ,,16 Sep 2017,,Five Stars
2019,,,1.0 ,,13 Sep 2017,,One Star
2020,,,5.0 ,,11 Sep 2017,,Five Stars
2021,,,4.0 ,,11 Sep 2017,,Four Stars
2022,,,5.0 ,,10 Sep 2017,,Does what it is supposed to.
2023,,,5.0 ,,09 Sep 2017,,Amazing
2024,,,5.0 ,,09 Sep 2017,,Perfect for my tiny office space
2025,,,5.0 ,,07 Sep 2017,,Fits great on my smaller desk
2026,,,5.0 ,,07 Sep 2017,,Five Stars
2027,,,5.0 ,,06 Sep 2017,,... have alot of cards needed soemthing to keep them nice
2028,,,5.0 ,,06 Sep 2017,,Great item!
2029,,,5.0 ,,06 Sep 2017,,Five Stars
2030,,,2.0 ,,05 Sep 2017,,Bent
2031,,,5.0 ,,05 Sep 2017,,Five Stars
2032,,,5.0 ,,05 Sep 2017,,Five Stars
2033,,,3.0 ,,03 Sep 2017,,Came bent
2034,,,5.0 ,,02 Sep 2017,,Five Stars
2035,,,5.0 ,,31 Aug 2017,,Great
2036,,,5.0 ,,31 Aug 2017,,A+
2037,,,5.0 ,,31 Aug 2017,,Just what I needed...
2038,,,5.0 ,,30 Aug 2017,,Five Stars
2039,,,2.0 ,,29 Aug 2017,,Two Stars
2040,,,5.0 ,,29 Aug 2017,,Great
2041,,,5.0 ,,29 Aug 2017,,Doesn't tip over like most do
2042,,,4.0 ,,23 Apr 2018,,Four Stars
2043,,,1.0 ,,22 Apr 2018,,One Star
2044,,,4.0 ,,22 Apr 2018,,Relatively easy to use
2045,,,5.0 ,,21 Apr 2018,,Works great and uses inexpensive tape.
2046,,,5.0 ,,20 Apr 2018,,Great item.
2047,,,4.0 ,,20 Apr 2018,,It doesn’t come with a power cord.
2048,,,5.0 ,,20 Apr 2018,,LABEL IT A WINNER!
2049,,,2.0 ,,20 Apr 2018,,Two Stars
2050,,,5.0 ,,20 Apr 2018,,A must have for organization
2051,,,5.0 ,,20 Apr 2018,,Five Stars
2052,,,1.0 ,,20 Apr 2018,,Works fine... for a short time.
2053,,,1.0 ,,19 Apr 2018,,One Star
2054,,,5.0 ,,18 Apr 2018,,ha so cheap and works perfect
2055,,,1.0 ,,18 Apr 2018,,It worked for less than half of the cartridge that ...
2056,,,1.0 ,,18 Apr 2018,,Broken in less than 4 months. Didn't even get ...
2057,,,4.0 ,,17 Apr 2018,,Four Stars
2058,,,5.0 ,,17 Apr 2018,,Five Stars
2059,,,4.0 ,,17 Apr 2018,,"it does the job great! a little clunky, but good quality printing and labels. can't beat the price. i got it for 13.99"
2060,,,4.0 ,,17 Apr 2018,,Its handy and does exactly what it is supposed to do.
2061,,,5.0 ,,17 Apr 2018,,Five Stars
2062,,,5.0 ,,17 Apr 2018,,Five Stars
2063,,,5.0 ,,16 Apr 2018,,Five Stars
2064,,,4.0 ,,16 Apr 2018,,So fun! I use it on everything!
2065,,,5.0 ,,16 Apr 2018,,Prints 2 lines of text.
2066,,,5.0 ,,16 Apr 2018,,great product at a generous rate I think
2067,,,4.0 ,,16 Apr 2018,,but not the best I’ve ever used
2068,,,5.0 ,,16 Apr 2018,,Excellent value
2069,,,5.0 ,,16 Apr 2018,,Other reviews are to long
2070,,,5.0 ,,16 Apr 2018,,Five Stars
2071,,,5.0 ,,16 Apr 2018,,Five Stars
2072,,,5.0 ,,15 Apr 2018,,Great!
2073,,,5.0 ,,15 Apr 2018,,Five Stars
2074,,,5.0 ,,15 Apr 2018,,Five Stars
2075,,,5.0 ,,15 Apr 2018,,I love it. I've gone a little crazy labeling things
2076,,,3.0 ,,15 Apr 2018,,Manufacturer seal was broken on all 3 units. They doesn't seem brand new at all.
2077,,,5.0 ,,14 Apr 2018,,Five Stars
2078,,,5.0 ,,14 Apr 2018,,Five Stars
2079,,,1.0 ,,14 Apr 2018,,Complete waste of money and since I bought it a while ...
2080,,,5.0 ,,14 Apr 2018,,Five Stars
2081,,,4.0 ,,14 Apr 2018,,Good quality label maker
2082,,,5.0 ,,14 Apr 2018,,Five Stars
2083,,,5.0 ,,14 Apr 2018,,Oh my I love this thing
2084,,,4.0 ,,13 Apr 2018,,Four Stars
2085,,,2.0 ,,13 Apr 2018,,"Works, but dark screen and barely legible"
2086,,,5.0 ,,13 Apr 2018,,Five Stars
2087,,,4.0 ,,13 Apr 2018,,Great product!!!
2088,,,5.0 ,,13 Apr 2018,,Easy!
2089,,,2.0 ,,13 Apr 2018,,No
2090,,,5.0 ,,13 Apr 2018,,Five Stars
2091,,,5.0 ,,13 Apr 2018,,Five Stars
2092,,,5.0 ,,12 Apr 2018,,Five Stars
2093,,,1.0 ,,12 Apr 2018,,I received this product and installed batteries. Every time ...
2094,,,4.0 ,,12 Apr 2018,,Fast labels
2095,,,5.0 ,,12 Apr 2018,,This works very well. I used it to label ...
2096,,,5.0 ,,12 Apr 2018,,Five Stars
2097,,,5.0 ,,12 Apr 2018,,Best label maker that I have ever gotten especially at ...
2098,,,5.0 ,,12 Apr 2018,,So easy to use
2099,,,5.0 ,,11 Apr 2018,,Five Stars
2100,,,5.0 ,,11 Apr 2018,,Five Stars
2101,,,1.0 ,,11 Apr 2018,,Item received was used and broken
2102,,,5.0 ,,11 Apr 2018,,Works beautifully! Super easy to use
2103,,,4.0 ,,11 Apr 2018,,Can't go wrong with a Dymo
2104,,,4.0 ,,11 Apr 2018,,"Smaller than my last DYMO, but it still does the job."
2105,,,5.0 ,,11 Apr 2018,,Five Stars
2106,,,5.0 ,,11 Apr 2018,,Easy to use
2107,,,5.0 ,,10 Apr 2018,,Five Stars
2108,,,5.0 ,,10 Apr 2018,,Five Stars
2109,,,5.0 ,,10 Apr 2018,,Five Stars
2110,,,1.0 ,,09 Apr 2018,,Replacing the rechargeable battery costs more than the original product
2111,,,5.0 ,,09 Apr 2018,,Pleased with My LM160 Labelmaker
2112,,,1.0 ,,09 Apr 2018,,You can do better
2113,,,3.0 ,,09 Apr 2018,,Three Stars
2114,,,5.0 ,,09 Apr 2018,,Five Stars
2115,,,1.0 ,,09 Apr 2018,,Trash
2116,,,5.0 ,,09 Apr 2018,,Five Stars
2117,,,4.0 ,,08 Apr 2018,,it works great. Lots of variety
2118,,,5.0 ,,08 Apr 2018,,Five Stars
2119,,,1.0 ,,07 Apr 2018,,Paper Jams
2120,,,4.0 ,,07 Apr 2018,,Buy it
2121,,,5.0 ,,07 Apr 2018,,Quality
2122,,,4.0 ,,07 Apr 2018,,Four Stars
2123,,,5.0 ,,07 Apr 2018,,I was super excited when I got this in the mail
2124,,,4.0 ,,06 Apr 2018,,Sometimes labels are a good thing
2125,,,4.0 ,,06 Apr 2018,,Four Stars
2126,,,5.0 ,,06 Apr 2018,,Five Stars
2127,,,4.0 ,,06 Apr 2018,,Works like a charm!
2128,,,5.0 ,,05 Apr 2018,,Five Stars
2129,,,5.0 ,,05 Apr 2018,,Five Stars
2130,,,1.0 ,,05 Apr 2018,,Useless
2131,,,3.0 ,,05 Apr 2018,,Is okay
2132,,,1.0 ,,05 Apr 2018,,One Star
2133,,,1.0 ,,04 Apr 2018,,Really disappointed. I guess I’ll order a new printer and ...
2134,,,4.0 ,,04 Apr 2018,,A good Product BUT the fonts and very limited and thought ...
2135,,,5.0 ,,04 Apr 2018,,Five Stars
2136,,,5.0 ,,04 Apr 2018,,Good deal
2137,,,5.0 ,,04 Apr 2018,,Five Stars
2138,,,1.0 ,,03 Apr 2018,,Paper jam!!
2139,,,5.0 ,,03 Apr 2018,,Five Stars
2140,,,5.0 ,,03 Apr 2018,,Cheap refills
2141,,,5.0 ,,03 Apr 2018,,Gteat value
2142,,,4.0 ,,02 Apr 2018,,I HAVE NOT PURCHASED HTE LABLE MAKER
2143,,,5.0 ,,02 Apr 2018,,Love my Label Maker!
2144,,,5.0 ,,02 Apr 2018,,Very cool. Almost replaced my old one with a similar ...
2145,,,1.0 ,,02 Apr 2018,,Bought 1 before that worked perfectly so I bought 2 ...
2146,,,5.0 ,,02 Apr 2018,,Good Value
2147,,,1.0 ,,02 Apr 2018,,Poor product. Labels are in poor printing quality and ...
2148,,,1.0 ,,01 Apr 2018,,One Star
2149,,,5.0 ,,01 Apr 2018,,Five Stars
2150,,,1.0 ,,31 Mar 2018,,One of my worse Amazon experiences
2151,,,1.0 ,,31 Mar 2018,,Just received this item popped some batteries in and it ...
2152,,,5.0 ,,31 Mar 2018,,We use the heck out of ours. First one ...
2153,,,5.0 ,,31 Mar 2018,,Five Stars
2154,,,1.0 ,,31 Mar 2018,,"Was mailed defective product - tried to two fixes Dymo recommended, didn't work"
2155,,,5.0 ,,30 Mar 2018,,Five Stars
2156,,,3.0 ,,30 Mar 2018,,I’m very glad I did because the one it came with didn’t ...
2157,,,5.0 ,,30 Mar 2018,,"great quality, good"
2158,,,2.0 ,,30 Mar 2018,,Was never happy with using special characters
2159,,,5.0 ,,30 Mar 2018,,I can assure you that this label maker is quite easy to use
2160,,,2.0 ,,29 Mar 2018,,We’ve wasted too much tape on the other unit which my ...
2161,,,4.0 ,,29 Mar 2018,,Four Stars
2162,,,5.0 ,,29 Mar 2018,,I have an abnormal love for office supplies
2163,,,1.0 ,,29 Mar 2018,,"Dead on arrival, twice!"
2164,,,5.0 ,,29 Mar 2018,,Five Stars
2165,,,3.0 ,,28 Mar 2018,,The printing quality is not enough it can't believe this ...
2166,,,5.0 ,,28 Mar 2018,,Five Stars
2167,,,5.0 ,,28 Mar 2018,,Five Stars
2168,,,5.0 ,,28 Mar 2018,,Five Stars
2169,,,5.0 ,,28 Mar 2018,,Five Stars
2170,,,5.0 ,,28 Mar 2018,,Easy to use label maker
2171,,,5.0 ,,28 Mar 2018,,Works like a pro
2172,,,5.0 ,,28 Mar 2018,,Five Stars
2173,,,5.0 ,,28 Mar 2018,,Five Stars
2174,,,4.0 ,,28 Mar 2018,,"Great device, but doesn’t come with label tape"
2175,,,1.0 ,,27 Mar 2018,,I can not read the marker
2176,,,5.0 ,,27 Mar 2018,,Five Stars
2177,,,5.0 ,,27 Mar 2018,,Love. My parents have one and after using theirs ...
2178,,,5.0 ,,27 Mar 2018,,perfect!
2179,,,4.0 ,,27 Mar 2018,,Four Stars
2180,,,5.0 ,,27 Mar 2018,,This device worked like a charm
2181,,,5.0 ,,26 Mar 2018,,Five Stars
2182,,,5.0 ,,26 Mar 2018,,Five Stars
2183,,,5.0 ,,26 Mar 2018,,Works fine and got to me on
2184,,,5.0 ,,25 Mar 2018,,"I wish I had chosen this one sooner, so easy to use, and so handy, print is beautiful!"
2185,,,5.0 ,,25 Mar 2018,,Gets the job done!
2186,,,5.0 ,,25 Mar 2018,,Organized!
2187,,,4.0 ,,25 Mar 2018,,How to fix “defective” units
2188,,,1.0 ,,25 Mar 2018,,"""Brand New"" defective unit"
2189,,,1.0 ,,25 Mar 2018,,Works Fine Until It Goes Digital
2190,,,5.0 ,,24 Mar 2018,,Five Stars
2191,,,1.0 ,,24 Mar 2018,,It keeps yelling at me that the paper is jammed ...
2192,,,4.0 ,,23 Mar 2018,,Ok But You Have To Purchase Extras
2193,,,5.0 ,,23 Mar 2018,,Five Stars
2194,,,1.0 ,,23 Mar 2018,,Buy directly from the company
2195,,,1.0 ,,23 Mar 2018,,Defective
2196,,,5.0 ,,23 Mar 2018,,Five Stars
2197,,,5.0 ,,23 Mar 2018,,Easy to make labels.
2198,,,5.0 ,,23 Mar 2018,,Very handy!
2199,,,1.0 ,,23 Mar 2018,,Does not work.
2200,,,5.0 ,,22 Mar 2018,,Very useful for labeling cabinets and marking things for organizational purposes
2201,,,5.0 ,,22 Mar 2018,,Five Stars
2202,,,5.0 ,,22 Mar 2018,,Five Stars
2203,,,1.0 ,,22 Mar 2018,,Label jam upon unboxing. Item does not work or ...
2204,,,5.0 ,,21 Mar 2018,,Definitely recommend it.
2205,,,4.0 ,,21 Mar 2018,,"Great product, reasonable price"
2206,,,5.0 ,,21 Mar 2018,,Five Stars
2207,,,5.0 ,,21 Mar 2018,,Five Stars
2208,,,5.0 ,,21 Mar 2018,,love it! Great label maker for the price paid
2209,,,5.0 ,,21 Mar 2018,,So many options
2210,,,3.0 ,,20 Mar 2018,,Three Stars
2211,,,5.0 ,,20 Mar 2018,,Amazing product! Awesome Quality for only 20$
2212,,,4.0 ,,20 Mar 2018,,It has turned me into a labeling fool
2213,,,1.0 ,,20 Mar 2018,,Lemon
2214,,,1.0 ,,20 Mar 2018,,Batteries do not last and AC power does not work either
2215,,,4.0 ,,20 Mar 2018,,Tape not included!
2216,,,5.0 ,,19 Mar 2018,,Simple: just what I wanted!
2217,,,4.0 ,,19 Mar 2018,,Four Stars
2218,,,2.0 ,,19 Mar 2018,,Beware of proprietary battery pack
2219,,,1.0 ,,19 Mar 2018,,Does NOT Work on Mac
2220,,,4.0 ,,19 Mar 2018,,Good value
2221,,,5.0 ,,19 Mar 2018,,Five Stars
2222,,,5.0 ,,19 Mar 2018,,Five Stars
2223,,,5.0 ,,19 Mar 2018,,Works great
2224,,,5.0 ,,19 Mar 2018,,"I like how the lettering is ""burned"" into the sticker so ..."
2225,,,5.0 ,,19 Mar 2018,,Five Stars
2226,,,5.0 ,,18 Mar 2018,,Five Stars
2227,,,5.0 ,,18 Mar 2018,,Label Maker
2228,,,5.0 ,,18 Mar 2018,,Five Stars
2229,,,5.0 ,,18 Mar 2018,,"couldn""t be happier. great price and does whats needed"
2230,,,3.0 ,,17 Mar 2018,,Could be better !
2231,,,1.0 ,,17 Mar 2018,,DOESN’T STAY ON!
2232,,,1.0 ,,17 Mar 2018,,Not printing readable letters
2233,,,5.0 ,,16 Mar 2018,,Five Stars
2234,,,5.0 ,,16 Mar 2018,,Easy to use
2235,,,5.0 ,,16 Mar 2018,,Five Stars
2236,,,3.0 ,,16 Mar 2018,,I HAVE'NT USE IT I COULD NOT FIGURE HOW IT ...
2237,,,5.0 ,,15 Mar 2018,,Five Stars
2238,,,5.0 ,,14 Mar 2018,,Works as expected.
2239,,,5.0 ,,14 Mar 2018,,This label maker is very handy and of good quality. Same model as that orange home improvement ...
2240,,,1.0 ,,14 Mar 2018,,This label never worked. I kept receiving the prompt ...
2241,,,1.0 ,,14 Mar 2018,,One Star
2242,,,5.0 ,,23 Apr 2018,,I love all the small 'bible' collection of books
